Negative,Neutral,Positive,company_name,year
0.011242891661822796,0.6282897591590881,0.3604673743247986,ADC,2023.0
0.02824866585433483,0.9465622901916504,0.02518908493220806,ADCT,2022.0
0.028079645708203316,0.9455079436302185,0.0264123547822237,ADCT,2023.0
0.042624615132808685,0.9270859956741333,0.030289331451058388,ADEA,2022.0
0.02028295025229454,0.9407721161842346,0.03894498944282532,ADES,2022.0
0.010464580729603767,0.1942519098520279,0.7952834963798523,ADI,2022.0
0.010456694290041924,0.3161705434322357,0.673372745513916,ADI,2023.0
0.018514374271035194,0.8962791562080383,0.08520645648241043,ADM,2022.0
0.017884325236082077,0.8449946045875549,0.13712111115455627,ADM,2023.0
0.03233160823583603,0.9435880184173584,0.024080362170934677,ADMA,2022.0
0.028386661782860756,0.9375271797180176,0.03408617898821831,ADMP,2022.0
0.037772245705127716,0.9352965950965881,0.026931094005703926,ADN,2022.0
0.031342316418886185,0.9334269165992737,0.035230740904808044,ADNT,2022.0
0.036681823432445526,0.9095674753189087,0.053750745952129364,ADNT,2023.0
0.012578140012919903,0.8272103071212769,0.16021162271499634,ADP,2022.0
0.02163833938539028,0.9063109755516052,0.07205063104629517,ADP,2023.0
0.020290305837988853,0.9407350420951843,0.03897465765476227,ADPT,2022.0
0.014478398486971855,0.8642516732215881,0.12126997858285904,ADS,2022.0
0.014495463110506535,0.9271542429924011,0.05835027992725372,ADSE,2022.0
0.02950912155210972,0.9432478547096252,0.02724301815032959,ADSK,2022.0
0.018583791330456734,0.9345176815986633,0.04689858853816986,ADSK,2023.0
0.01271712128072977,0.503254771232605,0.4840281307697296,ADT,2022.0
0.013038245029747486,0.6080357432365417,0.37892603874206543,ADT,2023.0
0.02243417501449585,0.9411711692810059,0.03639468550682068,ADTH,2022.0
0.011173577979207039,0.08765430003404617,0.9011721014976501,ADTN,2022.0
0.03275129944086075,0.9363736510276794,0.030875027179718018,ADUS,2022.0
0.025550950318574905,0.9396063089370728,0.03484267741441727,ADV,2022.0
0.8652989864349365,0.10329369455575943,0.03140734136104584,ADXN,2022.0
0.017934784293174744,0.8946917057037354,0.0873735100030899,AEE,2022.0
0.011452888138592243,0.6916965842247009,0.2968505322933197,AEE,2023.0
0.01287319976836443,0.06223299354314804,0.924893856048584,AEG,2022.0
0.008591209538280964,0.1041879951953888,0.8872207999229431,AEG,2023.0
0.014139867387712002,0.8968154191970825,0.08904464542865753,AEHL,2022.0
0.025385601446032524,0.9144235253334045,0.06019087880849838,AEHR,2022.0
0.030760373920202255,0.9356996417045593,0.0335400216281414,AEHR,2023.0
0.01727191172540188,0.8597990274429321,0.12292898446321487,AEIS,2022.0
0.010800088755786419,0.7712008357048035,0.21799913048744202,AEL,2022.0
0.010191268287599087,0.31044143438339233,0.6793673634529114,AEL,2023.0
0.06444458663463593,0.14304612576961517,0.7925092577934265,AEM,2022.0
0.013484776951372623,0.13973049819469452,0.8467846512794495,AEM,2023.0
0.0928042083978653,0.8852033019065857,0.021992506459355354,AEMD,2022.0
0.09439174830913544,0.8833901882171631,0.02221805416047573,AEMD,2023.0
0.012508440762758255,0.5025438666343689,0.48494768142700195,AENZ,2022.0
0.02446907013654709,0.02695607766509056,0.9485748410224915,AEO,2022.0
0.029387805610895157,0.5408272743225098,0.429784893989563,AEO,2023.0
0.011869288980960846,0.0956362783908844,0.8924944400787354,AEP,2022.0
0.014909865334630013,0.3227996826171875,0.6622904539108276,AER,2022.0
0.015935339033603668,0.8654269576072693,0.11863768845796585,AER,2023.0
0.02103402093052864,0.942989706993103,0.035976313054561615,AERI,2022.0
0.009834136813879013,0.4157263934612274,0.5744394063949585,AES,2022.0
0.012249560095369816,0.39577987790107727,0.5919705629348755,AES,2023.0
0.012353605590760708,0.8983575105667114,0.0892888680100441,AEVA,2022.0
0.01699298620223999,0.9365759491920471,0.04643108323216438,AEVA,2023.0
0.02712552435696125,0.9462465047836304,0.026627957820892334,AEY,2022.0
0.02871411293745041,0.9425789713859558,0.02870684303343296,AEYE,2022.0
0.034894898533821106,0.938753068447113,0.026352057233452797,AFCG,2022.0
0.021797360852360725,0.9062345623970032,0.07196810841560364,AFG,2022.0
0.021114282310009003,0.8671858906745911,0.1116999015212059,AFG,2023.0
0.011318337172269821,0.11096790432929993,0.8777137398719788,AFI,2021.0
0.02076238952577114,0.9466953873634338,0.03254224359989166,AFIB,2022.0
0.02183246798813343,0.9355967044830322,0.04257083311676979,AFL,2022.0
0.02423577569425106,0.9354013204574585,0.040362924337387085,AFL,2023.0
0.021797003224492073,0.9279757738113403,0.05022721737623215,AFMD,2022.0
0.013582783751189709,0.7529191970825195,0.2334979772567749,AFRM,2022.0
0.013307075947523117,0.887187123298645,0.09950584918260574,AFRM,2023.0
0.045622456818819046,0.8208796977996826,0.13349783420562744,AFYA,2022.0
0.03885936364531517,0.9339074492454529,0.02723320759832859,AGCO,2022.0
0.0320928655564785,0.9339717030525208,0.03393542766571045,AGCO,2023.0
0.09852130711078644,0.6568751335144043,0.24460358917713165,AGEN,2022.0
0.010273400694131851,0.4751383662223816,0.5145881772041321,AGFS,2022.0
0.03385883569717407,0.9324830174446106,0.03365818411111832,AGFY,2022.0
0.010385206900537014,0.06256242096424103,0.92705237865448,AGI,2022.0
0.01264781691133976,0.2249661237001419,0.7623860836029053,AGI,2023.0
0.025296011939644814,0.9469252228736877,0.02777869626879692,AGIL,2022.0
0.015213463455438614,0.902629017829895,0.08215750753879547,AGIO,2022.0
0.009843097068369389,0.4566485285758972,0.5335083603858948,AGL,2022.0
0.01075731124728918,0.1883174180984497,0.8009253144264221,AGL,2023.0
0.011718274094164371,0.1615147441625595,0.8267670273780823,AGM,2022.0
0.011367137543857098,0.8913230895996094,0.09730975329875946,AGM,2023.0
0.7560460567474365,0.21547850966453552,0.028475357219576836,AGNC,2022.0
0.022680038586258888,0.9477427005767822,0.029577238485217094,AGO,2022.0
0.02890670858323574,0.9323563575744629,0.03873687982559204,AGR,2022.0
0.02891814149916172,0.9410895705223083,0.029992250725626945,AGR,2023.0
0.022764990106225014,0.9068847894668579,0.0703502893447876,AGRO,2022.0
0.014229117892682552,0.1438916027545929,0.8418792486190796,AGRO,2023.0
0.019547827541828156,0.9349612593650818,0.04549092799425125,AGRX,2022.0
0.016153952106833458,0.9273794293403625,0.05646656081080437,AGS,2022.0
0.017275521531701088,0.9178886413574219,0.06483586877584457,AGS,2023.0
0.010930430144071579,0.47656139731407166,0.5125081539154053,AGTC,2022.0
0.016659224405884743,0.9310827851295471,0.052258022129535675,AGTI,2022.0
0.024881109595298767,0.939879298210144,0.0352395661175251,AGTI,2023.0
0.01647920347750187,0.803392767906189,0.1801280528306961,AGYS,2022.0
0.01623889058828354,0.7348703145980835,0.24889075756072998,AGYS,2023.0
0.013677380047738552,0.8101249933242798,0.1761976182460785,AHCO,2022.0
0.022181311622262,0.9225860238075256,0.05523263290524483,AHH,2022.0
0.09700547158718109,0.8758237361907959,0.027170799672603607,AHH,2023.0
0.021784672513604164,0.9475739598274231,0.030641352757811546,AHT,2022.0
0.026361482217907906,0.9492700099945068,0.024368518963456154,AHT,2023.0
0.026958825066685677,0.9470981359481812,0.0259430892765522,AI,2022.0
0.027766983956098557,0.9420852661132812,0.03014768846333027,AI,2023.0
0.0118844173848629,0.7854896187782288,0.20262601971626282,AIG,2022.0
0.018264563754200935,0.9342440366744995,0.047491397708654404,AIG,2023.0
0.02689901553094387,0.9398127794265747,0.03328820690512657,AIH,2022.0
0.03047460876405239,0.946261465549469,0.023263946175575256,AIMC,2022.0
0.036657415330410004,0.9192934632301331,0.04404914006590843,AIN,2022.0
0.017452239990234375,0.32104143500328064,0.6615062952041626,AIN,2023.0
0.020113859325647354,0.9404439926147461,0.03944214805960655,AINV,2022.0
0.02544219233095646,0.945086658000946,0.02947118692100048,AINV,2023.0
0.024835137650370598,0.9441893696784973,0.03097544051706791,AIP,2022.0
0.035325247794389725,0.031219273805618286,0.9334555268287659,AIR,2022.0
0.013256934471428394,0.8706141114234924,0.11612899601459503,AIR,2023.0
0.012828613631427288,0.8814657330513,0.10570570081472397,AIRC,2022.0
0.011768707074224949,0.8098227977752686,0.17840851843357086,AIRC,2023.0
0.014797952957451344,0.853870153427124,0.13133196532726288,AIRG,2022.0
0.013209786266088486,0.87593674659729,0.11085347831249237,AIRS,2022.0
0.013129329308867455,0.7829211354255676,0.2039494663476944,AIT,2022.0
0.012297749519348145,0.3389336168766022,0.6487686038017273,AIT,2023.0
0.011358480900526047,0.49118563532829285,0.4974558651447296,AIZ,2022.0
0.012046544812619686,0.8789921402931213,0.1089613065123558,AIZ,2023.0
0.01858014054596424,0.43879038095474243,0.5426294803619385,AJG,2022.0
0.018663424998521805,0.5925829410552979,0.38875359296798706,AJG,2023.0
0.012051224708557129,0.8520209193229675,0.13592778146266937,AJRD,2022.0
0.04468759894371033,0.13677726686000824,0.8185350894927979,AJX,2022.0
0.025553833693265915,0.6154141426086426,0.35903200507164,AJX,2023.0
0.013616671785712242,0.34770774841308594,0.6386755108833313,AKA,2022.0
0.02467254363000393,0.9269647002220154,0.048362717032432556,AKA,2023.0
0.016368918120861053,0.577217161655426,0.4064139425754547,AKAM,2022.0
0.01889149844646454,0.8961471915245056,0.08496133238077164,AKBA,2022.0
0.037077225744724274,0.9412925243377686,0.021630244329571724,AKLI,2022.0
0.01664256677031517,0.913105309009552,0.07025215774774551,AKR,2022.0
0.017427103593945503,0.8392577767372131,0.1433151662349701,AKR,2023.0
0.014030618593096733,0.896179735660553,0.08978959918022156,AKTS,2022.0
0.014915818348526955,0.9134598970413208,0.07162430882453918,AKTS,2023.0
0.031113510951399803,0.9415698647499084,0.027316629886627197,AKU,2022.0
0.022353168576955795,0.9454620480537415,0.03218483924865723,AKYA,2022.0
0.03339861333370209,0.9451749324798584,0.021426444873213768,AL,2022.0
0.039630793035030365,0.9379268884658813,0.0224422849714756,AL,2023.0
0.011729336343705654,0.6095996499061584,0.3786710500717163,ALB,2022.0
0.012502147816121578,0.45746129751205444,0.5300365686416626,ALB,2023.0
0.01459911186248064,0.9230879545211792,0.062312908470630646,ALBO,2022.0
0.031477656215429306,0.9402024149894714,0.028319992125034332,ALC,2022.0
0.07848413288593292,0.5657444000244141,0.35577142238616943,ALCO,2022.0
0.31469422578811646,0.6052132844924927,0.08009246736764908,ALCO,2023.0
0.1601143181324005,0.8108120560646057,0.029073605313897133,ALDX,2022.0
0.022642992436885834,0.927143394947052,0.050213590264320374,ALE,2022.0
0.05787155404686928,0.9142493605613708,0.02787909284234047,ALE,2023.0
0.040433648973703384,0.9364777207374573,0.023088568821549416,ALEX,2022.0
0.027969365939497948,0.946956992149353,0.025073692202568054,ALEX,2023.0
0.061035893857479095,0.9181604981422424,0.020803580060601234,ALG,2022.0
0.042506590485572815,0.934478223323822,0.02301521971821785,ALG,2023.0
0.01633325032889843,0.03169690817594528,0.9519698619842529,ALGM,2022.0
0.030706508085131645,0.9449108839035034,0.024382565170526505,ALGM,2023.0
0.01942628249526024,0.9445597529411316,0.036013923585414886,ALGN,2022.0
0.017994040623307228,0.9347439408302307,0.04726201295852661,ALGT,2022.0
0.015583413653075695,0.30601248145103455,0.6784040927886963,ALHC,2022.0
0.016398604959249496,0.9351189732551575,0.04848243668675423,ALIM,2022.0
0.020195864140987396,0.9170523285865784,0.06275179982185364,ALIT,2022.0
0.01267041452229023,0.41206470131874084,0.5752648711204529,ALIT,2023.0
0.018120532855391502,0.08124004304409027,0.9006393551826477,ALK,2022.0
0.012158287689089775,0.07683585584163666,0.9110059142112732,ALK,2023.0
0.013423863798379898,0.8596543073654175,0.1269218474626541,ALKS,2022.0
0.012640376575291157,0.49169793725013733,0.4956616163253784,ALKT,2022.0
0.011346643790602684,0.6736664772033691,0.3149869441986084,ALL,2022.0
0.11478428542613983,0.5290232300758362,0.35619252920150757,ALL,2023.0
0.016587840393185616,0.9111844301223755,0.07222775369882584,ALLE,2022.0
0.01596866175532341,0.8962174654006958,0.0878138467669487,ALLE,2023.0
0.024665217846632004,0.9414201378822327,0.033914677798748016,ALLG,2022.0
0.010389321483671665,0.805793046951294,0.18381763994693756,ALLO,2022.0
0.036487165838479996,0.9351160526275635,0.02839685045182705,ALLT,2022.0
0.03638918325304985,0.5946536660194397,0.36895713210105896,ALLY,2022.0
0.013650672510266304,0.5639326572418213,0.4224165976047516,ALLY,2023.0
0.03444021940231323,0.9360231757164001,0.029536528512835503,ALNY,2022.0
0.35918763279914856,0.043170712888240814,0.5976417064666748,ALOT,2022.0
0.015922879800200462,0.9064640998840332,0.07761308550834656,ALOT,2023.0
0.010004210285842419,0.5990651249885559,0.390930712223053,ALPN,2022.0
0.025204258039593697,0.9373229146003723,0.03747285157442093,ALR,2022.0
0.02728850580751896,0.9445958137512207,0.02811569720506668,ALRM,2022.0
0.013006536290049553,0.38230347633361816,0.6046900153160095,ALRS,2022.0
0.03384944424033165,0.9386712312698364,0.027479292824864388,ALSN,2022.0
0.03334071487188339,0.9395005702972412,0.0271587036550045,ALSN,2023.0
0.04142428934574127,0.9326267242431641,0.02594899944961071,ALT,2022.0
0.029231879860162735,0.9332470893859863,0.037521038204431534,ALTG,2022.0
0.027491828426718712,0.9349097609519958,0.037598397582769394,ALTG,2023.0
0.03409667685627937,0.9438313841819763,0.022071948274970055,ALTO,2022.0
0.028426596894860268,0.9448153376579285,0.026758061721920967,ALTR,2022.0
0.09001769125461578,0.860000491142273,0.04998186230659485,ALV,2022.0
0.011821604333817959,0.0605761855840683,0.9276021718978882,ALV,2023.0
0.008596324361860752,0.6957172155380249,0.2956865131855011,ALVO,2022.0
0.01793898269534111,0.8135519027709961,0.1685090959072113,ALX,2022.0
0.011216776445508003,0.759552001953125,0.22923114895820618,ALYA,2022.0
0.011041813530027866,0.7956465482711792,0.19331161677837372,ALYA,2023.0
0.017214149236679077,0.9290620684623718,0.05372385308146477,AM,2022.0
0.020686237141489983,0.4467402398586273,0.5325735211372375,AM,2023.0
0.014307352714240551,0.9222192764282227,0.06347338855266571,AMAL,2022.0
0.013091537170112133,0.8441041111946106,0.1428043395280838,AMAT,2022.0
0.060840263962745667,0.8014287948608398,0.1377309262752533,AMAT,2023.0
0.01679166778922081,0.8676546812057495,0.11555362492799759,AMBA,2022.0
0.016867952421307564,0.9182810187339783,0.06485109031200409,AMBA,2023.0
0.030368147417902946,0.9394567012786865,0.030175136402249336,AMBC,2022.0
0.01694524474442005,0.822994589805603,0.16006013751029968,AMBC,2023.0
0.05562060326337814,0.9183610081672668,0.026018327102065086,AMBP,2022.0
0.03372229263186455,0.030374543741345406,0.9359030723571777,AMBP,2023.0
0.01698642410337925,0.9267199635505676,0.05629364773631096,AMC,2022.0
0.02298610284924507,0.9337145090103149,0.043299395591020584,AMC,2023.0
0.03695615753531456,0.802354633808136,0.16068920493125916,AMCR,2022.0
0.02258632518351078,0.8679880499839783,0.10942567884922028,AMCR,2023.0
0.012248191982507706,0.7256011366844177,0.2621506154537201,AMCX,2022.0
0.027238279581069946,0.9389941096305847,0.033767666667699814,AMD,2022.0
0.014593012630939484,0.6494253873825073,0.33598166704177856,AME,2022.0
0.01181117258965969,0.46249476075172424,0.5256940126419067,AME,2023.0
0.01385684497654438,0.8953215479850769,0.09082156419754028,AMED,2022.0
0.022991852834820747,0.9455276727676392,0.03148047253489494,AMEH,2022.0
0.008460822515189648,0.1580500602722168,0.8334890604019165,AMG,2022.0
0.011438076384365559,0.18648435175418854,0.80207759141922,AMG,2023.0
0.019709095358848572,0.0794529989361763,0.9008378982543945,AMGN,2022.0
0.026132244616746902,0.9420819878578186,0.03178572654724121,AMH,2022.0
0.013451698236167431,0.9160450100898743,0.07050327211618423,AMH,2023.0
0.01610872894525528,0.9049571752548218,0.07893414050340652,AMK,2022.0
0.016274362802505493,0.8629655838012695,0.12076001614332199,AMK,2023.0
0.015630533918738365,0.7089633941650391,0.2754061222076416,AMKR,2022.0
0.022354384884238243,0.9207857847213745,0.05685985088348389,AMLX,2022.0
0.015838315710425377,0.8316101431846619,0.1525515466928482,AMN,2022.0
0.014807229861617088,0.9216822385787964,0.06351053714752197,AMN,2023.0
0.013570166192948818,0.8956366181373596,0.0907931700348854,AMOT,2022.0
0.013391908258199692,0.8897858262062073,0.09682229906320572,AMP,2022.0
0.014767248183488846,0.9210261702537537,0.06420653313398361,AMP,2023.0
0.015181123279035091,0.9296249151229858,0.055193908512592316,AMPG,2022.0
0.009043601341545582,0.10111269354820251,0.8898437023162842,AMPH,2022.0
0.013311873190104961,0.3432754874229431,0.6434126496315002,AMPL,2022.0
0.03388689458370209,0.9365827441215515,0.029530443251132965,AMPS,2022.0
0.011830590665340424,0.9142957925796509,0.07387358695268631,AMPX,2022.0
0.011830590665340424,0.9142957925796509,0.07387358695268631,AMPX,2023.0
0.026393041014671326,0.9436949491500854,0.02991199679672718,AMPY,2022.0
0.019256003201007843,0.9427869319915771,0.037957027554512024,AMPY,2023.0
0.031711455434560776,0.4967614412307739,0.4715270400047302,AMR,2022.0
0.011232951655983925,0.15343952178955078,0.8353275060653687,AMR,2023.0
0.01570577174425125,0.8601810932159424,0.12411318719387054,AMRC,2022.0
0.016383711248636246,0.7057667374610901,0.2778494954109192,AMRC,2023.0
0.011044089682400227,0.07995744794607162,0.9089984893798828,AMRK,2022.0
0.010543778538703918,0.057208750396966934,0.9322474598884583,AMRK,2023.0
0.02209266647696495,0.9474493861198425,0.030457910150289536,AMRN,2022.0
0.02061733417212963,0.9459869265556335,0.03339571878314018,AMRS,2022.0
0.010768350213766098,0.7781137824058533,0.2111179083585739,AMRX,2022.0
0.009310071356594563,0.28224343061447144,0.7084465622901917,AMRX,2023.0
0.043639201670885086,0.9358261227607727,0.020534690469503403,AMSC,2022.0
0.860005259513855,0.07371790707111359,0.06627679616212845,AMSF,2022.0
0.024935003370046616,0.9032918810844421,0.07177307456731796,AMSWA,2022.0
0.02424936555325985,0.8364096879959106,0.13934096693992615,AMSWA,2023.0
0.023119580000638962,0.931003212928772,0.045877233147621155,AMT,2022.0
0.016907183453440666,0.915373682975769,0.06771913915872574,AMT,2023.0
0.013682078570127487,0.8672318458557129,0.11908607929944992,AMTB,2022.0
0.026048988103866577,0.9478192329406738,0.02613179385662079,AMTX,2022.0
0.01756093092262745,0.8982762694358826,0.08416279405355453,AMWD,2022.0
0.020843109115958214,0.9234135150909424,0.05574331432580948,AMWD,2023.0
0.010698807425796986,0.8659887909889221,0.12331245094537735,AMWL,2022.0
0.012062878347933292,0.7630302309989929,0.22490687668323517,AMWL,2023.0
0.031093746423721313,0.42665576934814453,0.5422504544258118,AMX,2022.0
0.06697704643011093,0.9068130254745483,0.02620990388095379,AMYT,2022.0
0.044569045305252075,0.9257814884185791,0.029649468138813972,AMZN,2022.0
0.017956411466002464,0.9170096516609192,0.06503396481275558,AN,2022.0
0.12389026582241058,0.4652509093284607,0.41085878014564514,AN,2023.0
0.0263320691883564,0.9416481852531433,0.032019782811403275,ANDE,2022.0
0.01706189662218094,0.9004747867584229,0.08246327191591263,ANET,2022.0
0.014124582521617413,0.884741485118866,0.10113399475812912,ANET,2023.0
0.014877942390739918,0.8193402886390686,0.16578179597854614,ANF,2022.0
0.022538894787430763,0.8792306780815125,0.09823042899370193,ANGI,2022.0
0.019904909655451775,0.943863570690155,0.036231547594070435,ANGO,2022.0
0.021796859800815582,0.9472163915634155,0.030986793339252472,ANGO,2023.0
0.02222939394414425,0.9260437488555908,0.05172688886523247,ANIK,2022.0
0.0228155255317688,0.9437100887298584,0.03347437083721161,ANIP,2022.0
0.014003163203597069,0.8016207218170166,0.18437610566616058,ANSS,2022.0
0.016672562807798386,0.8346204161643982,0.14870700240135193,ANTM,2022.0
0.012680679559707642,0.8952751159667969,0.09204418957233429,AOMR,2022.0
0.022522617131471634,0.8527424931526184,0.12473489344120026,AOMR,2023.0
0.01013251580297947,0.10245782136917114,0.8874096274375916,AON,2022.0
0.013696192763745785,0.7262407541275024,0.2600630521774292,AON,2023.0
0.017761358991265297,0.34641844034194946,0.635820209980011,AORT,2022.0
0.008704964071512222,0.2300874888896942,0.7612075209617615,AORT,2023.0
0.016194239258766174,0.03318411484360695,0.9506216645240784,AOS,2022.0
0.019366513937711716,0.9247209429740906,0.05591258779168129,AOS,2023.0
0.020636236295104027,0.9461225271224976,0.03324125334620476,AOSL,2022.0
0.02295786887407303,0.9333438277244568,0.043698325753211975,AOSL,2023.0
0.03415757790207863,0.9390558004379272,0.026786591857671738,AOUT,2022.0
0.027310557663440704,0.9349650144577026,0.03772447258234024,AOUT,2023.0
0.013228656724095345,0.7982776165008545,0.18849371373653412,AP,2022.0
0.019792720675468445,0.3148980736732483,0.6653091907501221,AP,2023.0
0.015490095131099224,0.6945642828941345,0.2899456322193146,APA,2022.0
0.008878056891262531,0.7575490474700928,0.23357290029525757,APAM,2022.0
0.012337571941316128,0.8696479797363281,0.11801443248987198,APD,2022.0
0.015272866003215313,0.9271987080574036,0.057528458535671234,APD,2023.0
0.02119867317378521,0.941655695438385,0.03714565560221672,APDN,2022.0
0.02048512175679207,0.9385493993759155,0.04096543416380882,APDN,2023.0
0.03973803296685219,0.9394062757492065,0.020855631679296494,APEI,2022.0
0.023135218769311905,0.944681704044342,0.032183125615119934,APEN,2022.0
0.01779526099562645,0.9295778274536133,0.052626948803663254,APG,2022.0
0.013085524551570415,0.7860684394836426,0.20084598660469055,APG,2023.0
